head,rel,tail,score,in,head_ent,rel_ent,tail_ent,tail_id,tail_source
27017,3,19457,5.209628105163574,False,Duchenne muscular dystrophy:disease,indication,Selegiline:drug,kg4rd:DB01037,DrugBank
27017,3,19207,5.199472427368164,False,Duchenne muscular dystrophy:disease,indication,Escitalopram:drug,kg4rd:DB01175,DrugBank
27017,3,18565,5.198692321777344,False,Duchenne muscular dystrophy:disease,indication,Aripiprazole:drug,kg4rd:DB01238,DrugBank
27017,3,19293,5.191317558288574,False,Duchenne muscular dystrophy:disease,indication,Zonisamide:drug,kg4rd:DB00909,DrugBank
27017,3,18358,5.18472957611084,False,Duchenne muscular dystrophy:disease,indication,Amitriptyline:drug,kg4rd:DB00321,DrugBank
27017,3,18528,5.18449068069458,False,Duchenne muscular dystrophy:disease,indication,Clonazepam:drug,kg4rd:DB01068,DrugBank
27017,3,18443,5.177083969116211,False,Duchenne muscular dystrophy:disease,indication,Risperidone:drug,kg4rd:DB00734,DrugBank
27017,3,18389,5.165712833404541,False,Duchenne muscular dystrophy:disease,indication,Duloxetine:drug,kg4rd:DB00476,DrugBank
27017,3,19273,5.1594038009643555,False,Duchenne muscular dystrophy:disease,indication,Vincristine:drug,kg4rd:DB00541,DrugBank
27017,3,18994,5.15449333190918,False,Duchenne muscular dystrophy:disease,indication,Progesterone:drug,kg4rd:DB00396,DrugBank
27017,3,19400,5.148399353027344,False,Duchenne muscular dystrophy:disease,indication,Fluvoxamine:drug,kg4rd:DB00176,DrugBank
27017,3,19655,5.13608455657959,False,Duchenne muscular dystrophy:disease,indication,Rasagiline:drug,kg4rd:DB01367,DrugBank
27017,3,22164,5.12681245803833,False,Duchenne muscular dystrophy:disease,indication,Porfimer sodium:drug,kg4rd:DB00707,DrugBank
27017,3,20218,5.125476360321045,False,Duchenne muscular dystrophy:disease,indication,Lorazepam:drug,kg4rd:DB00186,DrugBank
27017,3,19311,5.122812747955322,False,Duchenne muscular dystrophy:disease,indication,Quetiapine:drug,kg4rd:DB01224,DrugBank
27017,3,18456,5.121921539306641,False,Duchenne muscular dystrophy:disease,indication,Oxcarbazepine:drug,kg4rd:DB00776,DrugBank
27017,3,18915,5.110868453979492,False,Duchenne muscular dystrophy:disease,indication,Thalidomide:drug,kg4rd:DB01041,DrugBank
27017,3,19401,5.1084184646606445,False,Duchenne muscular dystrophy:disease,indication,Amphetamine:drug,kg4rd:DB00182,DrugBank
27017,3,18971,5.088944435119629,False,Duchenne muscular dystrophy:disease,indication,Sapropterin:drug,kg4rd:DB00360,DrugBank
27017,3,19253,5.083382606506348,False,Duchenne muscular dystrophy:disease,indication,Cyclosporine:drug,kg4rd:DB00091,DrugBank
27017,3,18465,5.063942909240723,False,Duchenne muscular dystrophy:disease,indication,Fentanyl:drug,kg4rd:DB00813,DrugBank
27017,3,18504,5.060601711273193,False,Duchenne muscular dystrophy:disease,indication,Doxorubicin:drug,kg4rd:DB00997,DrugBank
27017,3,19614,5.052303791046143,False,Duchenne muscular dystrophy:disease,indication,Ropinirole:drug,kg4rd:DB00268,DrugBank
27017,3,18385,5.041673183441162,False,Duchenne muscular dystrophy:disease,indication,Imipramine:drug,kg4rd:DB00458,DrugBank
27017,3,26321,5.041330337524414,False,Duchenne muscular dystrophy:disease,indication,Temoporfin:drug,kg4rd:DB11630,DrugBank
27017,3,19296,5.036673545837402,False,Duchenne muscular dystrophy:disease,indication,Zaleplon:drug,kg4rd:DB00962,DrugBank
27017,3,19801,5.030695915222168,False,Duchenne muscular dystrophy:disease,indication,Felbamate:drug,kg4rd:DB00949,DrugBank
27017,3,19808,5.006793022155762,False,Duchenne muscular dystrophy:disease,indication,Sibutramine:drug,kg4rd:DB01105,DrugBank
27017,3,21569,4.989102363586426,False,Duchenne muscular dystrophy:disease,indication,Levetiracetam:drug,kg4rd:DB01202,DrugBank
27017,3,21260,4.98455810546875,False,Duchenne muscular dystrophy:disease,indication,Baclofen:drug,kg4rd:DB00181,DrugBank
27017,3,19221,4.981632709503174,False,Duchenne muscular dystrophy:disease,indication,Sumatriptan:drug,kg4rd:DB00669,DrugBank
27017,3,19465,4.962804317474365,False,Duchenne muscular dystrophy:disease,indication,Nefazodone:drug,kg4rd:DB01149,DrugBank
27017,3,18390,4.948911666870117,False,Duchenne muscular dystrophy:disease,indication,Chlorpromazine:drug,kg4rd:DB00477,DrugBank
27017,3,19270,4.9326934814453125,False,Duchenne muscular dystrophy:disease,indication,Haloperidol:drug,kg4rd:DB00502,DrugBank
27017,3,19633,4.918911933898926,False,Duchenne muscular dystrophy:disease,indication,Primidone:drug,kg4rd:DB00794,DrugBank
27017,3,18567,4.917422294616699,False,Duchenne muscular dystrophy:disease,indication,Clomipramine:drug,kg4rd:DB01242,DrugBank
27017,3,18340,4.908249855041504,False,Duchenne muscular dystrophy:disease,indication,Ziprasidone:drug,kg4rd:DB00246,DrugBank
27017,3,19630,4.905072212219238,False,Duchenne muscular dystrophy:disease,indication,Riluzole:drug,kg4rd:DB00740,DrugBank
27017,3,19798,4.874609470367432,False,Duchenne muscular dystrophy:disease,indication,Tiagabine:drug,kg4rd:DB00906,DrugBank
27017,3,19448,4.8688530921936035,False,Duchenne muscular dystrophy:disease,indication,Donepezil:drug,kg4rd:DB00843,DrugBank
27017,3,18425,4.863574981689453,False,Duchenne muscular dystrophy:disease,indication,Testosterone:drug,kg4rd:DB00624,DrugBank
27017,3,18469,4.85605525970459,False,Duchenne muscular dystrophy:disease,indication,Diazepam:drug,kg4rd:DB00829,DrugBank
27017,3,19234,4.844616413116455,False,Duchenne muscular dystrophy:disease,indication,Deferoxamine:drug,kg4rd:DB00746,DrugBank
27017,3,19528,4.843749523162842,False,Duchenne muscular dystrophy:disease,indication,Desvenlafaxine:drug,kg4rd:DB06700,DrugBank
27017,3,22759,4.828948497772217,False,Duchenne muscular dystrophy:disease,indication,Neridronic Acid:drug,kg4rd:DB11620,DrugBank
27017,3,19862,4.809391975402832,False,Duchenne muscular dystrophy:disease,indication,Milnacipran:drug,kg4rd:DB04896,DrugBank
27017,3,26254,4.796504020690918,False,Duchenne muscular dystrophy:disease,indication,Idoxuridine:drug,kg4rd:DB00249,DrugBank
27017,3,19054,4.792426109313965,False,Duchenne muscular dystrophy:disease,indication,Chlorambucil:drug,kg4rd:DB00291,DrugBank
27017,3,18373,4.790561676025391,False,Duchenne muscular dystrophy:disease,indication,Alprazolam:drug,kg4rd:DB00404,DrugBank
27017,3,18420,4.784896373748779,False,Duchenne muscular dystrophy:disease,indication,Medroxyprogesterone acetate:drug,kg4rd:DB00603,DrugBank
27017,3,19039,4.784830570220947,False,Duchenne muscular dystrophy:disease,indication,Melatonin:drug,kg4rd:DB01065,DrugBank
27017,3,18429,4.780879020690918,False,Duchenne muscular dystrophy:disease,indication,Stavudine:drug,kg4rd:DB00649,DrugBank
27017,3,18351,4.776202201843262,False,Duchenne muscular dystrophy:disease,indication,Morphine:drug,kg4rd:DB00295,DrugBank
27017,3,18359,4.774802207946777,False,Duchenne muscular dystrophy:disease,indication,Hydromorphone:drug,kg4rd:DB00327,DrugBank
27017,3,22434,4.773725509643555,False,Duchenne muscular dystrophy:disease,indication,Carmustine:drug,kg4rd:DB00262,DrugBank
27017,3,18626,4.769861698150635,False,Duchenne muscular dystrophy:disease,indication,Rufinamide:drug,kg4rd:DB06201,DrugBank
27017,3,20102,4.764671325683594,False,Duchenne muscular dystrophy:disease,indication,Tolcapone:drug,kg4rd:DB00323,DrugBank
27017,3,21529,4.764213562011719,False,Duchenne muscular dystrophy:disease,indication,Methylphenidate:drug,kg4rd:DB00422,DrugBank
27017,3,18363,4.761980056762695,False,Duchenne muscular dystrophy:disease,indication,Olanzapine:drug,kg4rd:DB00334,DrugBank
27017,3,19295,4.75926399230957,False,Duchenne muscular dystrophy:disease,indication,Buprenorphine:drug,kg4rd:DB00921,DrugBank
27017,3,26345,4.746964454650879,False,Duchenne muscular dystrophy:disease,indication,Nitrogen:drug,kg4rd:DB09152,DrugBank
27017,3,18483,4.74526309967041,False,Duchenne muscular dystrophy:disease,indication,Didanosine:drug,kg4rd:DB00900,DrugBank
27017,3,18436,4.745179176330566,False,Duchenne muscular dystrophy:disease,indication,Midazolam:drug,kg4rd:DB00683,DrugBank
27017,3,18690,4.744660377502441,False,Duchenne muscular dystrophy:disease,indication,Methylene blue:drug,kg4rd:DB09241,DrugBank
27017,3,26073,4.723894119262695,False,Duchenne muscular dystrophy:disease,indication,Ganciclovir:drug,kg4rd:DB01004,DrugBank
27017,3,18477,4.719498634338379,False,Duchenne muscular dystrophy:disease,indication,Tacrolimus:drug,kg4rd:DB00864,DrugBank
27017,3,18905,4.715228080749512,False,Duchenne muscular dystrophy:disease,indication,Eletriptan:drug,kg4rd:DB00216,DrugBank
27017,3,18917,4.710600852966309,False,Duchenne muscular dystrophy:disease,indication,Ifosfamide:drug,kg4rd:DB01181,DrugBank
27017,3,18804,4.706204414367676,False,Duchenne muscular dystrophy:disease,indication,Mephenytoin:drug,kg4rd:DB00532,DrugBank
27017,3,19222,4.704424858093262,False,Duchenne muscular dystrophy:disease,indication,Almotriptan:drug,kg4rd:DB00918,DrugBank
27017,3,18401,4.69724702835083,False,Duchenne muscular dystrophy:disease,indication,Oxaliplatin:drug,kg4rd:DB00526,DrugBank
27017,3,19489,4.691920757293701,False,Duchenne muscular dystrophy:disease,indication,Dextroamphetamine:drug,kg4rd:DB01576,DrugBank
27017,3,19442,4.688930034637451,False,Duchenne muscular dystrophy:disease,indication,Tranylcypromine:drug,kg4rd:DB00752,DrugBank
27017,3,19257,4.687762260437012,False,Duchenne muscular dystrophy:disease,indication,Reserpine:drug,kg4rd:DB00206,DrugBank
27017,3,19205,4.686564922332764,False,Duchenne muscular dystrophy:disease,indication,Phenelzine:drug,kg4rd:DB00780,DrugBank
27017,3,18432,4.685620307922363,False,Duchenne muscular dystrophy:disease,indication,Tamoxifen:drug,kg4rd:DB00675,DrugBank
27017,3,19219,4.684560298919678,False,Duchenne muscular dystrophy:disease,indication,Zolmitriptan:drug,kg4rd:DB00315,DrugBank
27017,3,18844,4.673778533935547,False,Duchenne muscular dystrophy:disease,indication,Desipramine:drug,kg4rd:DB01151,DrugBank
27017,3,18400,4.670999526977539,False,Duchenne muscular dystrophy:disease,indication,Cisplatin:drug,kg4rd:DB00515,DrugBank
27017,3,26028,4.670941352844238,False,Duchenne muscular dystrophy:disease,indication,Acetylcarnitine:drug,kg4rd:DB08842,DrugBank
27017,3,18383,4.667686462402344,False,Duchenne muscular dystrophy:disease,indication,Meperidine:drug,kg4rd:DB00454,DrugBank
27017,3,19758,4.6646575927734375,False,Duchenne muscular dystrophy:disease,indication,Pentobarbital:drug,kg4rd:DB00312,DrugBank
27017,3,18589,4.662723541259766,False,Duchenne muscular dystrophy:disease,indication,Hydroxychloroquine:drug,kg4rd:DB01611,DrugBank
27017,3,26244,4.660672187805176,False,Duchenne muscular dystrophy:disease,indication,Docosanol:drug,kg4rd:DB00632,DrugBank
27017,3,19418,4.6601457595825195,False,Duchenne muscular dystrophy:disease,indication,Mirtazapine:drug,kg4rd:DB00370,DrugBank
27017,3,19611,4.659016132354736,False,Duchenne muscular dystrophy:disease,indication,Interferon alfa-2b:drug,kg4rd:DB00105,DrugBank
27017,3,19423,4.6575236320495605,False,Duchenne muscular dystrophy:disease,indication,Zolpidem:drug,kg4rd:DB00425,DrugBank
27017,3,18572,4.657079696655273,False,Duchenne muscular dystrophy:disease,indication,Fosphenytoin:drug,kg4rd:DB01320,DrugBank
27017,3,21958,4.652343273162842,False,Duchenne muscular dystrophy:disease,indication,Rivastigmine:drug,kg4rd:DB00989,DrugBank
27017,3,19619,4.649164199829102,False,Duchenne muscular dystrophy:disease,indication,Secobarbital:drug,kg4rd:DB00418,DrugBank
27017,3,18450,4.647764205932617,False,Duchenne muscular dystrophy:disease,indication,Clopidogrel:drug,kg4rd:DB00758,DrugBank
27017,3,18362,4.633083343505859,False,Duchenne muscular dystrophy:disease,indication,Methadone:drug,kg4rd:DB00333,DrugBank
27017,3,19223,4.631902694702148,False,Duchenne muscular dystrophy:disease,indication,Naratriptan:drug,kg4rd:DB00952,DrugBank
27017,3,19761,4.629738807678223,False,Duchenne muscular dystrophy:disease,indication,Trimethadione:drug,kg4rd:DB00347,DrugBank
27017,3,18942,4.628040313720703,False,Duchenne muscular dystrophy:disease,indication,Nitric Oxide:drug,kg4rd:DB00435,DrugBank
27017,3,19490,4.615851879119873,False,Duchenne muscular dystrophy:disease,indication,Metamfetamine:drug,kg4rd:DB01577,DrugBank
27017,3,19129,4.600901126861572,False,Duchenne muscular dystrophy:disease,indication,Entacapone:drug,kg4rd:DB00494,DrugBank
27017,3,18414,4.592525482177734,False,Duchenne muscular dystrophy:disease,indication,Clonidine:drug,kg4rd:DB00575,DrugBank
27017,3,19417,4.59074068069458,False,Duchenne muscular dystrophy:disease,indication,Vinorelbine:drug,kg4rd:DB00361,DrugBank
27017,3,18449,4.581489562988281,False,Duchenne muscular dystrophy:disease,indication,Tretinoin:drug,kg4rd:DB00755,DrugBank
27017,3,19280,4.579931735992432,False,Duchenne muscular dystrophy:disease,indication,Trazodone:drug,kg4rd:DB00656,DrugBank
27017,3,26363,4.570712089538574,False,Duchenne muscular dystrophy:disease,indication,Zinc gluconate:drug,kg4rd:DB11248,DrugBank
27017,3,19642,4.568532943725586,False,Duchenne muscular dystrophy:disease,indication,Frovatriptan:drug,kg4rd:DB00998,DrugBank
27017,3,18847,4.564846992492676,False,Duchenne muscular dystrophy:disease,indication,Metoclopramide:drug,kg4rd:DB01233,DrugBank
27017,3,20184,4.5620341300964355,False,Duchenne muscular dystrophy:disease,indication,Naltrexone:drug,kg4rd:DB00704,DrugBank
27017,3,18540,4.551870346069336,False,Duchenne muscular dystrophy:disease,indication,Amiodarone:drug,kg4rd:DB01118,DrugBank
27017,3,24608,4.538902759552002,False,Duchenne muscular dystrophy:disease,indication,Isocarboxazid:drug,kg4rd:DB01247,DrugBank
27017,3,18639,4.531603813171387,False,Duchenne muscular dystrophy:disease,indication,Methyltestosterone:drug,kg4rd:DB06710,DrugBank
27017,3,18368,4.524766445159912,False,Duchenne muscular dystrophy:disease,indication,Clobazam:drug,kg4rd:DB00349,DrugBank
27017,3,19235,4.5221967697143555,False,Duchenne muscular dystrophy:disease,indication,Trifluoperazine:drug,kg4rd:DB00831,DrugBank
27017,3,18919,4.513257026672363,False,Duchenne muscular dystrophy:disease,indication,Ketamine:drug,kg4rd:DB01221,DrugBank
27017,3,21816,4.506847381591797,False,Duchenne muscular dystrophy:disease,indication,Amobarbital:drug,kg4rd:DB01351,DrugBank
27017,3,18473,4.502231597900391,False,Duchenne muscular dystrophy:disease,indication,Perphenazine:drug,kg4rd:DB00850,DrugBank
27017,3,19904,4.4990034103393555,False,Duchenne muscular dystrophy:disease,indication,Lanreotide:drug,kg4rd:DB06791,DrugBank
27017,3,19841,4.498764991760254,False,Duchenne muscular dystrophy:disease,indication,Nitrazepam:drug,kg4rd:DB01595,DrugBank
27017,3,18404,4.495142936706543,False,Duchenne muscular dystrophy:disease,indication,Nortriptyline:drug,kg4rd:DB00540,DrugBank
27017,3,18557,4.494462966918945,False,Duchenne muscular dystrophy:disease,indication,Desflurane:drug,kg4rd:DB01189,DrugBank
27017,3,19819,4.486846923828125,False,Duchenne muscular dystrophy:disease,indication,Estazolam:drug,kg4rd:DB01215,DrugBank
27017,3,19047,4.476750373840332,False,Duchenne muscular dystrophy:disease,indication,Daunorubicin:drug,kg4rd:DB00694,DrugBank
27017,3,18843,4.473842144012451,False,Duchenne muscular dystrophy:disease,indication,Maprotiline:drug,kg4rd:DB00934,DrugBank
27017,3,19256,4.466357707977295,False,Duchenne muscular dystrophy:disease,indication,Sildenafil:drug,kg4rd:DB00203,DrugBank
27017,3,18553,4.465879917144775,False,Duchenne muscular dystrophy:disease,indication,Arsenic trioxide:drug,kg4rd:DB01169,DrugBank
27017,3,18395,4.460444450378418,False,Duchenne muscular dystrophy:disease,indication,Oxycodone:drug,kg4rd:DB00497,DrugBank
27017,3,18419,4.460057258605957,False,Duchenne muscular dystrophy:disease,indication,Linezolid:drug,kg4rd:DB00601,DrugBank
27017,3,19290,4.459423065185547,False,Duchenne muscular dystrophy:disease,indication,Triazolam:drug,kg4rd:DB00897,DrugBank
27017,3,22487,4.45926570892334,False,Duchenne muscular dystrophy:disease,indication,Pregabalin:drug,kg4rd:DB00230,DrugBank
27017,3,19814,4.457744598388672,False,Duchenne muscular dystrophy:disease,indication,Pergolide:drug,kg4rd:DB01186,DrugBank
27017,3,19768,4.457479476928711,False,Duchenne muscular dystrophy:disease,indication,Eszopiclone:drug,kg4rd:DB00402,DrugBank
27017,3,18825,4.448329925537109,False,Duchenne muscular dystrophy:disease,indication,Danazol:drug,kg4rd:DB01406,DrugBank
27017,3,23387,4.444742679595947,False,Duchenne muscular dystrophy:disease,indication,Hyaluronidase:drug,kg4rd:DB14740,DrugBank
27017,3,25009,4.444530963897705,False,Duchenne muscular dystrophy:disease,indication,Metreleptin:drug,kg4rd:DB09046,DrugBank
27017,3,19189,4.442523002624512,False,Duchenne muscular dystrophy:disease,indication,Thiotepa:drug,kg4rd:DB04572,DrugBank
27017,3,20147,4.431299209594727,False,Duchenne muscular dystrophy:disease,indication,Memantine:drug,kg4rd:DB01043,DrugBank
27017,3,18468,4.430541038513184,False,Duchenne muscular dystrophy:disease,indication,Propofol:drug,kg4rd:DB00818,DrugBank
27017,3,26313,4.4211745262146,False,Duchenne muscular dystrophy:disease,indication,Tigecycline:drug,kg4rd:DB00560,DrugBank
27017,3,19546,4.415346145629883,False,Duchenne muscular dystrophy:disease,indication,Stiripentol:drug,kg4rd:DB09118,DrugBank
27017,3,18887,4.414595127105713,False,Duchenne muscular dystrophy:disease,indication,Pindolol:drug,kg4rd:DB00960,DrugBank
27017,3,19628,4.406466484069824,False,Duchenne muscular dystrophy:disease,indication,Tizanidine:drug,kg4rd:DB00697,DrugBank
27017,3,19402,4.402846813201904,False,Duchenne muscular dystrophy:disease,indication,Cevimeline:drug,kg4rd:DB00185,DrugBank
27017,3,18431,4.399962425231934,False,Duchenne muscular dystrophy:disease,indication,Verapamil:drug,kg4rd:DB00661,DrugBank
27017,3,19433,4.394521713256836,False,Duchenne muscular dystrophy:disease,indication,Fluphenazine:drug,kg4rd:DB00623,DrugBank
27017,3,19639,4.393533706665039,False,Duchenne muscular dystrophy:disease,indication,Alosetron:drug,kg4rd:DB00969,DrugBank
27017,3,19750,4.391633987426758,False,Duchenne muscular dystrophy:disease,indication,Temazepam:drug,kg4rd:DB00231,DrugBank
27017,3,20899,4.386833667755127,False,Duchenne muscular dystrophy:disease,indication,Polyestradiol phosphate:drug,kg4rd:DB09369,DrugBank
27017,3,22121,4.385565757751465,False,Duchenne muscular dystrophy:disease,indication,Diethylpropion:drug,kg4rd:DB00937,DrugBank
27017,3,23220,4.383140563964844,False,Duchenne muscular dystrophy:disease,indication,Regadenoson:drug,kg4rd:DB06213,DrugBank
27017,3,18580,4.380228519439697,False,Duchenne muscular dystrophy:disease,indication,Colchicine:drug,kg4rd:DB01394,DrugBank
27017,3,21924,4.377211570739746,False,Duchenne muscular dystrophy:disease,indication,Butorphanol:drug,kg4rd:DB00611,DrugBank
27017,3,19625,4.3755717277526855,False,Duchenne muscular dystrophy:disease,indication,Methoxsalen:drug,kg4rd:DB00553,DrugBank
27017,3,18487,4.373676300048828,False,Duchenne muscular dystrophy:disease,indication,Cyclobenzaprine:drug,kg4rd:DB00924,DrugBank
27017,3,19783,4.367051601409912,False,Duchenne muscular dystrophy:disease,indication,Flurazepam:drug,kg4rd:DB00690,DrugBank
27017,3,20985,4.361781597137451,False,Duchenne muscular dystrophy:disease,indication,Guanidine:drug,kg4rd:DB00536,DrugBank
27017,3,19806,4.361011981964111,False,Duchenne muscular dystrophy:disease,indication,Guanfacine:drug,kg4rd:DB01018,DrugBank
27017,3,18809,4.359193801879883,False,Duchenne muscular dystrophy:disease,indication,Dantrolene:drug,kg4rd:DB01219,DrugBank
27017,3,18532,4.357335090637207,False,Duchenne muscular dystrophy:disease,indication,Orlistat:drug,kg4rd:DB01083,DrugBank
27017,3,21813,4.3569440841674805,False,Duchenne muscular dystrophy:disease,indication,Meprobamate:drug,kg4rd:DB00371,DrugBank
27017,3,18838,4.356793403625488,False,Duchenne muscular dystrophy:disease,indication,Ropivacaine:drug,kg4rd:DB00296,DrugBank
27017,3,19224,4.355113983154297,False,Duchenne muscular dystrophy:disease,indication,Rizatriptan:drug,kg4rd:DB00953,DrugBank
27017,3,22130,4.3536834716796875,False,Duchenne muscular dystrophy:disease,indication,Dexmethylphenidate:drug,kg4rd:DB06701,DrugBank
27017,3,19266,4.350340843200684,False,Duchenne muscular dystrophy:disease,indication,Teniposide:drug,kg4rd:DB00444,DrugBank
27017,3,19049,4.347681999206543,False,Duchenne muscular dystrophy:disease,indication,Carboplatin:drug,kg4rd:DB00958,DrugBank
27017,3,19435,4.347028732299805,False,Duchenne muscular dystrophy:disease,indication,Dextropropoxyphene:drug,kg4rd:DB00647,DrugBank
27017,3,19856,4.346677780151367,False,Duchenne muscular dystrophy:disease,indication,Maraviroc:drug,kg4rd:DB04835,DrugBank
27017,3,18556,4.34388542175293,False,Duchenne muscular dystrophy:disease,indication,Naloxone:drug,kg4rd:DB01183,DrugBank
27017,3,19786,4.336437225341797,False,Duchenne muscular dystrophy:disease,indication,Imiquimod:drug,kg4rd:DB00724,DrugBank
27017,3,18628,4.335420608520508,False,Duchenne muscular dystrophy:disease,indication,Asenapine:drug,kg4rd:DB06216,DrugBank
27017,3,20394,4.334550857543945,False,Duchenne muscular dystrophy:disease,indication,Loxapine:drug,kg4rd:DB00408,DrugBank
27017,3,26223,4.334013938903809,False,Duchenne muscular dystrophy:disease,indication,Demexiptiline:drug,kg4rd:DB08998,DrugBank
27017,3,19784,4.3327226638793945,False,Duchenne muscular dystrophy:disease,indication,Ergotamine:drug,kg4rd:DB00696,DrugBank
27017,3,22613,4.32818603515625,False,Duchenne muscular dystrophy:disease,indication,Valrubicin:drug,kg4rd:DB00385,DrugBank
27017,3,19109,4.327718734741211,False,Duchenne muscular dystrophy:disease,indication,Docetaxel:drug,kg4rd:DB01248,DrugBank
27017,3,19424,4.326789855957031,False,Duchenne muscular dystrophy:disease,indication,Prochlorperazine:drug,kg4rd:DB00433,DrugBank
27017,3,18918,4.326478004455566,False,Duchenne muscular dystrophy:disease,indication,Zopiclone:drug,kg4rd:DB01198,DrugBank
27017,3,19261,4.325239181518555,False,Duchenne muscular dystrophy:disease,indication,Levonorgestrel:drug,kg4rd:DB00367,DrugBank
27017,3,18479,4.316458702087402,False,Duchenne muscular dystrophy:disease,indication,Sirolimus:drug,kg4rd:DB00877,DrugBank
27017,3,22119,4.313745498657227,False,Duchenne muscular dystrophy:disease,indication,Protriptyline:drug,kg4rd:DB00344,DrugBank
27017,3,19101,4.3079633712768555,False,Duchenne muscular dystrophy:disease,indication,Theophylline:drug,kg4rd:DB00277,DrugBank
